Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty,TPS_diff,time_diff,TPS_ramp_rate,Final_AFR1_diff,Final_AFR1_ramp_rate,RPM_diff,RPM_ramp_rate,event_type
1676786916755.0,-5.51,14.36,176.0,9.26,1.03,3020.0,1.0,1.0,53.08,1262.0,1925.0,25.5,9.82,512.0,9.0,22.05,19.0,18.0,35.0,96.0,4.85,0.0,31.0,0.0,0.009999999999999787,0.00032,9.0,0.29032,cruise
1676786916777.0,-5.51,14.36,176.0,9.25,1.03,3014.0,1.0,1.0,53.08,1262.0,1927.0,25.5,9.82,512.0,9.0,22.05,19.0,18.0,35.0,96.0,4.84,0.0,22.0,0.0,-0.009999999999999787,-0.00045,2.0,0.09091,cruise
1676786916807.0,-5.51,14.36,176.0,9.24,1.03,3016.0,1.0,1.0,52.79,1262.0,1935.0,25.5,9.82,513.0,9.0,22.05,19.0,18.0,35.0,96.0,4.89,0.0,30.0,0.0,-0.009999999999999787,-0.00033,8.0,0.26667,cruise
1676786916840.0,-5.51,14.29,177.8,9.22,1.03,3040.0,1.0,1.0,52.79,1260.0,1945.0,25.5,9.82,513.0,9.0,22.05,19.0,18.0,35.0,96.0,4.93,0.0,33.0,0.0,-0.019999999999999574,-0.00061,10.0,0.30303,cruise
1676786916873.0,-5.51,14.29,177.8,9.19,1.03,3024.0,1.0,1.0,52.79,1260.0,1949.0,25.5,9.82,513.0,9.0,22.05,19.0,18.0,35.0,96.0,4.91,0.0,33.0,0.0,-0.030000000000001137,-0.00091,4.0,0.12121,cruise
1676786916896.0,-5.51,14.29,177.8,9.16,1.03,3041.0,1.0,1.0,52.79,1260.0,1949.0,25.5,9.81,513.0,9.0,22.05,20.0,18.0,35.0,96.0,4.94,0.0,23.0,0.0,-0.02999999999999936,-0.0013,0.0,0.0,cruise
1676786916918.0,-5.51,14.29,177.8,9.16,1.03,3070.0,1.0,1.0,52.65,1260.0,1953.0,25.5,9.81,513.0,9.0,22.05,20.0,18.0,35.0,96.0,5.0,0.0,22.0,0.0,0.0,0.0,4.0,0.18182,cruise
1676786916947.0,-5.51,14.32,177.8,9.14,1.03,3047.0,1.0,1.0,52.65,1258.0,1958.0,25.5,9.81,513.0,9.0,22.05,20.0,18.0,35.0,96.0,4.99,0.0,29.0,0.0,-0.019999999999999574,-0.00069,5.0,0.17241,cruise
1676786916980.0,-5.51,14.32,177.8,9.12,1.03,3051.0,1.0,1.0,52.65,1258.0,1965.0,25.5,9.82,513.0,9.0,22.05,20.0,18.0,35.0,96.0,5.0,0.0,33.0,0.0,-0.02000000000000135,-0.00061,7.0,0.21212,cruise
1676786917013.0,-5.51,14.32,177.8,9.1,1.03,3044.0,1.0,1.0,52.65,1258.0,1973.0,25.5,9.81,513.0,9.0,22.05,20.0,19.0,36.0,95.0,5.01,0.0,33.0,0.0,-0.019999999999999574,-0.00061,8.0,0.24242,cruise
1676786917036.0,-5.51,14.36,177.8,9.1,1.03,3028.0,1.0,1.0,52.5,1258.0,1978.0,25.5,9.81,513.0,9.0,22.05,20.0,19.0,36.0,96.0,4.99,0.0,23.0,0.0,0.0,0.0,5.0,0.21739,cruise
1676786917060.0,-5.51,14.36,177.8,9.1,1.03,3021.0,1.0,1.0,52.65,1256.0,1983.0,25.5,9.81,513.0,9.0,22.05,20.0,19.0,36.0,96.0,4.99,0.0,24.0,0.0,0.0,0.0,5.0,0.20833,cruise
1676786917095.0,-5.51,14.36,177.8,9.12,1.03,3023.0,1.0,1.0,52.65,1258.0,1987.0,25.5,9.82,513.0,9.0,22.05,20.0,19.0,36.0,96.0,5.01,0.0,35.0,0.0,0.019999999999999574,0.00057,4.0,0.11429,cruise
1676786917122.0,-5.51,14.36,177.8,9.14,1.03,3016.0,1.0,1.0,52.65,1258.0,1994.0,25.5,9.82,513.0,9.0,22.05,20.0,19.0,36.0,95.0,5.01,0.0,27.0,0.0,0.02000000000000135,0.00074,7.0,0.25926,cruise
1676786917161.0,-5.51,14.39,177.8,9.17,1.03,3047.0,1.0,1.0,52.65,1259.0,1999.0,25.5,9.81,513.0,10.0,22.05,20.0,19.0,36.0,95.0,5.06,1.0,39.0,0.02564,0.02999999999999936,0.00077,5.0,0.12821,cruise
1676786917197.0,-5.51,14.39,177.8,9.19,1.03,3012.0,1.0,1.0,52.5,1261.0,2003.0,25.5,9.81,513.0,9.0,22.05,20.0,19.0,37.0,97.0,5.03,-1.0,36.0,-0.02778,0.019999999999999574,0.00056,4.0,0.11111,cruise
1676786917220.0,-5.51,14.39,177.8,9.19,1.03,3042.0,1.0,1.0,52.5,1257.0,2011.0,25.5,9.81,513.0,10.0,22.05,20.0,19.0,37.0,97.0,5.1,1.0,23.0,0.04348,0.0,0.0,8.0,0.34783,cruise
1676786917262.0,-5.51,14.39,177.8,9.18,1.03,3032.0,1.0,1.0,52.65,1259.0,2015.0,25.5,9.82,513.0,9.0,22.05,20.0,19.0,37.0,96.0,5.14,-1.0,42.0,-0.02381,-0.009999999999999787,-0.00024,4.0,0.09524,cruise
1676786917301.0,-5.51,14.39,177.8,9.16,1.03,3044.0,1.0,1.0,52.65,1257.0,2027.0,26.0,9.82,513.0,10.0,22.05,20.0,19.0,37.0,96.0,5.13,1.0,39.0,0.02564,-0.019999999999999574,-0.00051,12.0,0.30769,cruise
1676786917338.0,-5.51,14.4,176.0,9.1,1.03,3019.0,1.0,1.0,52.5,1259.0,2031.0,26.0,9.81,513.0,10.0,22.05,20.0,19.0,37.0,96.0,5.11,0.0,37.0,0.0,-0.0600000000000005,-0.00162,4.0,0.10811,cruise
1676786917361.0,-5.51,14.4,176.0,9.08,1.03,3028.0,1.0,1.0,52.5,1257.0,2036.0,26.0,9.81,513.0,10.0,22.05,20.0,19.0,37.0,96.0,5.13,0.0,23.0,0.0,-0.019999999999999574,-0.00087,5.0,0.21739,cruise
1676786917392.0,-5.51,14.4,176.0,9.05,1.03,3027.0,1.0,1.0,52.65,1259.0,2038.0,26.0,9.82,513.0,10.0,22.05,20.0,19.0,37.0,96.0,5.14,0.0,31.0,0.0,-0.02999999999999936,-0.00097,2.0,0.06452,cruise
1676786917424.0,-5.51,14.4,176.0,9.03,1.03,3023.0,1.0,1.0,52.65,1259.0,2045.0,26.0,9.82,513.0,10.0,22.05,20.0,19.0,37.0,96.0,5.15,0.0,32.0,0.0,-0.02000000000000135,-0.00063,7.0,0.21875,cruise
1676786917455.0,-5.51,14.34,176.0,8.99,1.03,3018.0,1.0,1.0,52.65,1259.0,2046.0,26.0,9.81,513.0,9.0,22.05,21.0,19.0,37.0,96.0,5.15,-1.0,31.0,-0.03226,-0.03999999999999915,-0.00129,1.0,0.03226,cruise
1676786917491.0,-5.66,14.34,176.0,8.96,1.03,3032.0,1.0,1.0,52.65,1260.0,2056.0,26.5,9.81,513.0,9.0,22.05,21.0,19.0,37.0,95.0,5.2,0.0,36.0,0.0,-0.02999999999999936,-0.00083,10.0,0.27778,cruise
1676786917513.0,-5.66,14.34,176.0,8.93,1.03,3015.0,1.0,1.0,52.65,1260.0,2061.0,26.5,9.81,513.0,9.0,22.05,21.0,19.0,37.0,95.0,5.18,0.0,22.0,0.0,-0.030000000000001137,-0.00136,5.0,0.22727,cruise
1676786917536.0,-5.66,14.3,177.8,8.92,1.03,3013.0,1.0,1.0,52.65,1260.0,2064.0,26.5,9.81,513.0,9.0,22.05,21.0,20.0,37.0,95.0,5.18,0.0,23.0,0.0,-0.009999999999999787,-0.00043,3.0,0.13043,cruise
1676786917568.0,-5.66,14.3,177.8,8.87,1.03,3007.0,1.0,1.0,52.79,1262.0,2073.0,26.5,9.81,513.0,9.0,22.05,21.0,19.0,37.0,95.0,5.24,0.0,32.0,0.0,-0.05000000000000071,-0.00156,9.0,0.28125,cruise
1676786917612.0,-5.66,14.3,177.8,8.83,1.03,3051.0,1.0,1.0,52.79,1262.0,2086.0,27.0,9.81,513.0,10.0,22.05,21.0,20.0,37.0,95.0,5.3,1.0,44.0,0.02273,-0.03999999999999915,-0.00091,13.0,0.29545,cruise
1676786917638.0,-5.66,14.36,176.0,8.83,1.03,3046.0,1.0,1.0,52.65,1262.0,2093.0,27.0,9.81,513.0,10.0,22.05,21.0,20.0,37.0,95.0,5.29,0.0,26.0,0.0,0.0,0.0,7.0,0.26923,cruise
1676786917672.0,-5.66,14.36,176.0,8.81,1.03,3029.0,1.0,1.0,52.65,1260.0,2100.0,27.0,9.81,513.0,10.0,22.05,21.0,20.0,38.0,95.0,5.3,0.0,34.0,0.0,-0.019999999999999574,-0.00059,7.0,0.20588,cruise
1676786917695.0,-5.66,14.36,176.0,8.81,1.03,3002.0,1.0,1.0,52.65,1260.0,2102.0,27.0,9.81,513.0,10.0,22.05,21.0,20.0,38.0,95.0,5.26,0.0,23.0,0.0,0.0,0.0,2.0,0.08696,cruise
1676786917721.0,-5.66,14.36,176.0,8.81,1.03,3001.0,1.0,1.0,52.5,1260.0,2100.0,27.0,9.81,513.0,10.0,22.05,21.0,20.0,38.0,95.0,5.25,0.0,26.0,0.0,0.0,0.0,-2.0,-0.07692,cruise
1676786917756.0,-5.66,14.32,176.0,8.8,1.02,2997.0,1.0,1.0,52.5,1259.0,2097.0,27.0,9.8,513.0,10.0,22.05,21.0,20.0,38.0,95.0,5.24,0.0,35.0,0.0,-0.009999999999999787,-0.00029,-3.0,-0.08571,cruise
1676786917780.0,-5.66,14.32,176.0,8.81,1.03,2995.0,1.0,1.0,52.5,1259.0,2091.0,27.0,9.8,513.0,10.0,22.05,21.0,20.0,38.0,95.0,5.22,0.0,24.0,0.0,0.009999999999999787,0.00042,-6.0,-0.25,cruise
1676786917810.0,-5.66,14.32,176.0,8.82,1.03,2992.0,1.0,1.0,52.5,1257.0,2109.0,27.0,9.82,514.0,10.0,22.05,21.0,20.0,37.0,94.0,5.26,0.0,30.0,0.0,0.009999999999999787,0.00033,18.0,0.6,cruise
1676786917835.0,-5.66,14.35,176.0,8.82,1.03,2991.0,1.0,1.0,52.5,1259.0,2116.0,27.0,9.82,514.0,10.0,22.05,21.0,20.0,37.0,94.0,5.27,0.0,25.0,0.0,0.0,0.0,7.0,0.28,cruise
1676786917858.0,-5.66,14.35,176.0,8.82,1.03,2994.0,1.0,1.0,52.36,1259.0,2124.0,27.5,9.82,514.0,10.0,22.05,21.0,20.0,38.0,94.0,5.3,0.0,23.0,0.0,0.0,0.0,8.0,0.34783,cruise
1676786917900.0,-5.8,14.35,176.0,8.83,1.03,2986.0,1.0,1.0,52.5,1259.0,2131.0,28.0,9.82,514.0,9.0,22.05,21.0,20.0,38.0,94.0,5.29,-1.0,42.0,-0.02381,0.009999999999999787,0.00024,7.0,0.16667,cruise
1676786917931.0,-5.8,14.32,177.8,8.8,1.03,2980.0,1.0,1.0,52.5,1259.0,2129.0,28.0,9.81,514.0,9.0,22.05,21.0,20.0,38.0,94.0,5.29,0.0,31.0,0.0,-0.02999999999999936,-0.00097,-2.0,-0.06452,cruise
1676786917957.0,-5.8,14.32,177.8,8.8,1.03,2973.0,1.0,1.0,52.65,1260.0,2121.0,28.0,9.81,514.0,9.0,22.05,21.0,20.0,38.0,94.0,5.26,0.0,26.0,0.0,0.0,0.0,-8.0,-0.30769,cruise
1676786917982.0,-5.8,14.32,177.8,8.8,1.03,2993.0,1.0,1.0,52.5,1262.0,2120.0,27.5,9.82,514.0,10.0,22.05,21.0,20.0,37.0,94.0,5.29,1.0,25.0,0.04,0.0,0.0,-1.0,-0.04,cruise
1676786918031.0,-5.8,14.34,176.0,8.74,1.03,2974.0,1.0,1.0,52.5,1262.0,2140.0,28.0,9.81,514.0,9.0,22.05,22.0,20.0,38.0,93.0,5.31,-1.0,49.0,-0.02041,-0.0600000000000005,-0.00122,20.0,0.40816,cruise
1676786918064.0,-5.8,14.34,176.0,8.73,1.03,2973.0,1.0,1.0,52.5,1260.0,2147.0,28.0,9.81,514.0,9.0,22.05,22.0,20.0,38.0,93.0,5.35,0.0,33.0,0.0,-0.009999999999999787,-0.0003,7.0,0.21212,cruise
1676786918091.0,-5.8,14.34,176.0,8.73,1.03,3003.0,1.0,1.0,52.36,1260.0,2170.0,28.0,9.82,514.0,10.0,22.05,22.0,20.0,38.0,93.0,5.43,1.0,27.0,0.03704,0.0,0.0,23.0,0.85185,cruise
1676786918115.0,-5.8,14.34,176.0,8.74,1.03,3002.0,1.0,1.0,52.36,1258.0,2171.0,28.5,9.82,514.0,9.0,22.05,22.0,20.0,38.0,93.0,5.43,-1.0,24.0,-0.04167,0.009999999999999787,0.00042,1.0,0.04167,cruise
1676786918144.0,-5.8,14.34,176.0,8.73,1.03,3002.0,1.0,1.0,52.36,1258.0,2171.0,28.5,9.82,514.0,9.0,22.05,22.0,20.0,38.0,95.0,5.43,0.0,29.0,0.0,-0.009999999999999787,-0.00034,0.0,0.0,cruise
1676786918181.0,-5.8,14.34,176.0,8.72,1.03,2953.0,1.0,1.0,52.36,1260.0,2163.0,28.5,9.81,514.0,9.0,22.05,22.0,21.0,39.0,95.0,5.29,0.0,37.0,0.0,-0.009999999999999787,-0.00027,-8.0,-0.21622,cruise
1676786918214.0,-5.8,14.34,176.0,8.7,1.03,2942.0,1.0,1.0,52.5,1260.0,2157.0,28.0,9.91,514.0,9.0,22.05,22.0,21.0,38.0,93.0,5.29,0.0,33.0,0.0,-0.02000000000000135,-0.00061,-6.0,-0.18182,cruise
1676786918238.0,-5.8,14.33,176.0,8.68,1.03,2940.0,1.0,1.0,52.5,1260.0,2164.0,28.0,9.91,514.0,9.0,22.05,22.0,20.0,38.0,93.0,5.3,0.0,24.0,0.0,-0.019999999999999574,-0.00083,7.0,0.29167,cruise
1676786918267.0,-5.95,14.33,176.0,8.65,1.03,2983.0,1.0,1.0,52.5,1261.0,2180.0,29.0,9.91,514.0,9.0,22.05,22.0,20.0,39.0,92.0,5.42,0.0,29.0,0.0,-0.02999999999999936,-0.00103,16.0,0.55172,cruise
1676786918293.0,-5.95,14.33,176.0,8.65,1.03,2984.0,1.0,1.0,52.5,1261.0,2192.0,29.0,9.91,514.0,10.0,22.05,22.0,21.0,39.0,94.0,5.45,1.0,26.0,0.03846,0.0,0.0,12.0,0.46154,cruise
1676786918321.0,-5.95,14.33,176.0,8.64,1.03,2982.0,1.0,1.0,52.36,1261.0,2201.0,29.0,9.91,514.0,10.0,22.05,22.0,21.0,39.0,93.0,5.44,0.0,28.0,0.0,-0.009999999999999787,-0.00036,9.0,0.32143,cruise
1676786918354.0,-5.95,14.34,176.0,8.65,1.03,2960.0,1.0,1.0,52.36,1259.0,2203.0,29.0,9.91,514.0,9.0,22.05,22.0,21.0,39.0,94.0,5.44,-1.0,33.0,-0.0303,0.009999999999999787,0.0003,2.0,0.06061,cruise
1676786918376.0,-5.95,14.34,176.0,8.65,1.03,2960.0,1.0,1.0,52.36,1259.0,2201.0,29.0,9.91,514.0,9.0,22.05,22.0,21.0,39.0,94.0,5.43,0.0,22.0,0.0,0.0,0.0,-2.0,-0.09091,cruise
1676786918406.0,-5.95,14.34,176.0,8.65,1.03,2951.0,1.0,1.0,52.36,1259.0,2194.0,29.0,9.91,514.0,9.0,22.05,22.0,21.0,39.0,94.0,5.37,0.0,30.0,0.0,0.0,0.0,-7.0,-0.23333,cruise
1676786918432.0,-5.95,14.34,177.8,8.67,1.03,2947.0,1.0,1.0,52.5,1259.0,2185.0,29.0,9.91,514.0,9.0,22.05,22.0,21.0,39.0,94.0,5.37,0.0,26.0,0.0,0.019999999999999574,0.00077,-9.0,-0.34615,cruise
1676786918476.0,-5.95,14.34,177.8,8.67,1.03,2949.0,1.0,1.0,52.5,1262.0,2202.0,29.0,9.91,514.0,9.0,22.05,22.0,21.0,38.0,93.0,5.41,0.0,44.0,0.0,0.0,0.0,17.0,0.38636,cruise
1676786918509.0,-5.95,14.34,177.8,8.65,1.03,2964.0,1.0,1.0,52.36,1262.0,2212.0,29.0,9.91,514.0,9.0,22.05,22.0,21.0,38.0,92.0,5.49,0.0,33.0,0.0,-0.019999999999999574,-0.00061,10.0,0.30303,cruise
1676786918538.0,-5.95,14.36,177.8,8.65,1.03,2950.0,1.0,1.0,52.07,1260.0,2239.0,29.5,9.91,514.0,9.0,22.05,22.0,21.0,39.0,92.0,5.51,0.0,29.0,0.0,0.0,0.0,27.0,0.93103,cruise
1676786918571.0,-5.95,14.36,177.8,8.67,1.03,2942.0,1.0,1.0,52.07,1258.0,2241.0,29.5,9.91,514.0,9.0,22.05,22.0,21.0,39.0,93.0,5.49,0.0,33.0,0.0,0.019999999999999574,0.00061,2.0,0.06061,cruise
1676786918598.0,-5.95,14.36,177.8,8.69,1.03,2931.0,1.0,1.0,52.36,1258.0,2239.0,29.5,9.91,514.0,9.0,22.05,22.0,21.0,39.0,92.0,5.45,0.0,27.0,0.0,0.019999999999999574,0.00074,-2.0,-0.07407,cruise
1676786918654.0,-6.09,14.36,177.8,8.68,1.03,2935.0,1.0,1.0,52.36,1260.0,2222.0,30.0,9.91,514.0,9.0,22.05,23.0,21.0,39.0,93.0,5.44,0.0,56.0,0.0,-0.009999999999999787,-0.00018,-17.0,-0.30357,cruise
1676786918678.0,-6.09,14.36,177.8,8.67,1.03,2935.0,1.0,1.0,52.07,1260.0,2224.0,29.5,9.91,514.0,9.0,22.05,23.0,21.0,39.0,93.0,5.44,0.0,24.0,0.0,-0.009999999999999787,-0.00042,2.0,0.08333,cruise
1676786918700.0,-6.09,14.36,177.8,8.65,1.03,2933.0,1.0,1.0,52.07,1259.0,2238.0,30.0,9.91,514.0,9.0,22.05,23.0,21.0,39.0,92.0,5.49,0.0,22.0,0.0,-0.019999999999999574,-0.00091,14.0,0.63636,cruise
1676786918746.0,-6.09,14.35,177.8,8.63,1.03,2930.0,1.0,1.0,52.07,1259.0,2265.0,30.0,9.91,514.0,9.0,22.05,23.0,21.0,39.0,92.0,5.51,0.0,46.0,0.0,-0.019999999999999574,-0.00043,27.0,0.58696,cruise
1676786918771.0,-6.09,14.35,177.8,8.63,1.03,2925.0,1.0,1.0,52.36,1261.0,2269.0,30.5,9.91,515.0,9.0,22.05,23.0,21.0,39.0,91.0,5.53,0.0,25.0,0.0,0.0,0.0,4.0,0.16,cruise
1676786918813.0,-6.09,14.35,177.8,8.63,1.03,2916.0,1.0,1.0,52.36,1259.0,2267.0,30.5,10.0,515.0,9.0,22.05,23.0,22.0,39.0,92.0,5.51,0.0,42.0,0.0,0.0,0.0,-2.0,-0.04762,cruise
1676786918836.0,-6.09,14.34,177.8,8.65,1.03,2925.0,1.0,1.0,52.07,1261.0,2260.0,30.5,10.0,515.0,10.0,22.05,23.0,22.0,39.0,92.0,5.51,1.0,23.0,0.04348,0.019999999999999574,0.00087,-7.0,-0.30435,cruise
1676786918858.0,-6.09,14.34,177.8,8.67,1.03,2943.0,1.0,1.0,51.92,1259.0,2258.0,30.5,10.0,515.0,10.0,22.05,23.0,22.0,39.0,92.0,5.54,0.0,22.0,0.0,0.019999999999999574,0.00091,-2.0,-0.09091,cruise
1676786918886.0,-6.09,14.34,177.8,8.65,1.03,2921.0,1.0,1.0,52.07,1260.0,2257.0,30.5,10.0,515.0,10.0,22.05,23.0,21.0,39.0,91.0,5.44,0.0,28.0,0.0,-0.019999999999999574,-0.00071,-1.0,-0.03571,cruise
1676786918910.0,-6.09,14.34,177.8,8.61,1.03,2889.0,1.0,1.0,52.36,1260.0,2268.0,30.5,10.0,515.0,9.0,22.05,23.0,21.0,39.0,91.0,5.46,-1.0,24.0,-0.04167,-0.040000000000000924,-0.00167,11.0,0.45833,cruise
1676786918951.0,-6.24,14.36,176.0,8.58,1.03,2905.0,1.0,1.0,52.07,1260.0,2295.0,31.0,10.01,515.0,10.0,22.05,23.0,21.0,39.0,90.0,5.56,1.0,41.0,0.02439,-0.02999999999999936,-0.00073,27.0,0.65854,cruise
1676786918974.0,-6.24,14.36,176.0,8.58,1.03,2883.0,1.0,1.0,52.07,1260.0,2299.0,31.0,10.01,515.0,10.0,22.05,23.0,22.0,39.0,90.0,5.53,0.0,23.0,0.0,0.0,0.0,4.0,0.17391,cruise
1676786918996.0,-6.24,14.36,176.0,8.57,1.03,2883.0,1.0,1.0,51.92,1260.0,2303.0,31.0,10.0,515.0,10.0,22.05,23.0,22.0,39.0,90.0,5.53,0.0,22.0,0.0,-0.009999999999999787,-0.00045,4.0,0.18182,cruise
1676786919025.0,-6.24,14.34,176.0,8.6,1.03,2881.0,1.0,1.0,51.92,1258.0,2305.0,31.5,10.0,515.0,9.0,22.05,23.0,22.0,39.0,90.0,5.51,-1.0,29.0,-0.03448,0.02999999999999936,0.00103,2.0,0.06897,cruise
1676786919060.0,-6.24,14.34,176.0,8.65,1.03,2877.0,1.0,1.0,51.92,1261.0,2294.0,31.0,10.01,515.0,9.0,22.05,23.0,22.0,39.0,90.0,5.48,0.0,35.0,0.0,0.05000000000000071,0.00143,-11.0,-0.31429,cruise
1676786919095.0,-6.24,14.34,176.0,8.64,1.03,2887.0,1.0,1.0,52.36,1261.0,2289.0,31.0,10.01,515.0,10.0,22.05,23.0,22.0,39.0,90.0,5.51,1.0,35.0,0.02857,-0.009999999999999787,-0.00029,-5.0,-0.14286,cruise
1676786919119.0,-6.24,14.34,176.0,8.62,1.03,2892.0,1.0,1.0,52.07,1263.0,2294.0,31.0,10.0,515.0,10.0,22.05,23.0,22.0,39.0,90.0,5.53,0.0,24.0,0.0,-0.02000000000000135,-0.00083,5.0,0.20833,cruise
1676786919141.0,-6.24,14.36,176.0,8.6,1.03,2874.0,1.0,1.0,51.92,1261.0,2301.0,31.0,10.0,515.0,10.0,22.05,23.0,22.0,39.0,90.0,5.55,0.0,22.0,0.0,-0.019999999999999574,-0.00091,7.0,0.31818,cruise
1676786919180.0,-6.24,14.36,176.0,8.6,1.03,2869.0,1.0,1.0,51.92,1259.0,2318.0,31.5,10.0,515.0,9.0,22.05,23.0,22.0,39.0,89.0,5.57,-1.0,39.0,-0.02564,0.0,0.0,17.0,0.4359,cruise
1676786919212.0,-6.24,14.36,176.0,8.61,1.03,2871.0,1.0,1.0,51.92,1259.0,2332.0,31.5,10.0,515.0,10.0,22.05,23.0,22.0,39.0,89.0,5.58,1.0,32.0,0.03125,0.009999999999999787,0.00031,14.0,0.4375,cruise
1676786919249.0,-6.38,14.35,176.0,8.62,1.03,2861.0,1.0,1.0,51.92,1261.0,2321.0,32.0,10.0,515.0,10.0,22.05,23.0,22.0,40.0,90.0,5.53,0.0,37.0,0.0,0.009999999999999787,0.00027,-11.0,-0.2973,cruise
1676786919274.0,-6.38,14.35,176.0,8.63,1.03,2855.0,1.0,1.0,51.92,1259.0,2321.0,32.0,10.0,515.0,10.0,22.05,23.0,22.0,40.0,90.0,5.52,0.0,25.0,0.0,0.010000000000001563,0.0004,0.0,0.0,cruise
1676786919297.0,-6.38,14.35,176.0,8.64,1.03,2851.0,1.0,1.0,51.92,1260.0,2318.0,32.0,10.0,515.0,9.0,22.05,23.0,22.0,39.0,89.0,5.51,-1.0,23.0,-0.04348,0.009999999999999787,0.00043,-3.0,-0.13043,cruise
1676786919323.0,-6.38,14.35,176.0,8.69,1.03,2853.0,1.0,1.0,51.92,1260.0,2319.0,32.0,10.0,515.0,10.0,22.05,24.0,22.0,39.0,89.0,5.51,1.0,26.0,0.03846,0.049999999999998934,0.00192,1.0,0.03846,cruise
1676786919356.0,-6.38,14.36,176.0,8.71,1.03,2847.0,1.0,1.0,52.07,1260.0,2328.0,32.0,10.0,515.0,10.0,22.05,23.0,22.0,39.0,89.0,5.52,0.0,33.0,0.0,0.02000000000000135,0.00061,9.0,0.27273,cruise
1676786919390.0,-6.38,14.36,176.0,8.67,1.03,2842.0,1.0,1.0,51.78,1260.0,2347.0,32.0,10.0,515.0,10.0,22.05,24.0,22.0,39.0,88.0,5.56,0.0,34.0,0.0,-0.040000000000000924,-0.00118,19.0,0.55882,cruise
1676786919423.0,-6.38,14.36,176.0,8.66,1.03,2841.0,1.0,1.0,51.78,1259.0,2350.0,32.5,10.01,515.0,9.0,22.05,24.0,22.0,39.0,88.0,5.56,-1.0,33.0,-0.0303,-0.009999999999999787,-0.0003,3.0,0.09091,cruise
1676786919454.0,-6.38,14.36,176.0,8.67,1.03,2832.0,1.0,1.0,51.92,1261.0,2353.0,32.5,10.01,515.0,10.0,22.05,24.0,22.0,39.0,88.0,5.55,1.0,31.0,0.03226,0.009999999999999787,0.00032,3.0,0.09677,cruise
1676786919479.0,-6.38,14.36,176.0,8.67,1.03,2833.0,1.0,1.0,51.92,1261.0,2351.0,32.5,10.0,515.0,10.0,22.05,24.0,22.0,39.0,88.0,5.55,0.0,25.0,0.0,0.0,0.0,-2.0,-0.08,cruise
1676786919509.0,-6.53,14.36,176.0,8.7,1.03,2823.0,1.0,1.0,51.78,1259.0,2343.0,32.5,10.0,515.0,10.0,22.05,24.0,22.0,39.0,88.0,5.51,0.0,30.0,0.0,0.02999999999999936,0.001,-8.0,-0.26667,cruise
1676786919536.0,-6.53,14.36,176.0,8.72,1.03,2820.0,1.0,1.0,51.78,1260.0,2346.0,32.5,10.0,515.0,10.0,22.05,24.0,22.0,39.0,87.0,5.51,0.0,27.0,0.0,0.02000000000000135,0.00074,3.0,0.11111,cruise
1676786919568.0,-6.53,14.36,176.0,8.73,1.03,2800.0,1.0,1.0,51.92,1261.0,2363.0,33.0,10.0,515.0,10.0,22.05,24.0,22.0,39.0,87.0,5.52,0.0,32.0,0.0,0.009999999999999787,0.00031,17.0,0.53125,cruise
1676786919598.0,-6.53,14.36,176.0,8.73,1.03,2795.0,1.0,1.0,51.92,1262.0,2368.0,33.0,10.1,515.0,10.0,22.05,24.0,22.0,39.0,87.0,5.52,0.0,30.0,0.0,0.0,0.0,5.0,0.16667,cruise
1676786919621.0,-6.53,14.36,176.0,8.73,1.03,2795.0,1.0,1.0,51.78,1262.0,2377.0,33.0,10.1,515.0,10.0,22.05,24.0,22.0,39.0,87.0,5.55,0.0,23.0,0.0,0.0,0.0,9.0,0.3913,cruise
1676786919656.0,-6.53,14.34,176.0,8.76,1.03,2789.0,1.0,1.0,51.78,1260.0,2380.0,33.5,10.11,515.0,9.0,22.05,24.0,23.0,39.0,86.0,5.53,-1.0,35.0,-0.02857,0.02999999999999936,0.00086,3.0,0.08571,cruise
1676786919680.0,-6.53,14.34,176.0,8.8,1.03,2783.0,1.0,1.0,51.78,1260.0,2382.0,33.0,10.11,515.0,9.0,22.05,24.0,23.0,39.0,87.0,5.55,0.0,24.0,0.0,0.040000000000000924,0.00167,2.0,0.08333,cruise
1676786919718.0,-6.67,14.34,176.0,8.83,1.03,2800.0,1.0,1.0,51.78,1259.0,2371.0,33.5,10.1,515.0,10.0,22.05,24.0,23.0,39.0,86.0,5.53,1.0,38.0,0.02632,0.02999999999999936,0.00079,-11.0,-0.28947,cruise
1676786919745.0,-6.67,14.34,176.0,8.82,1.03,2780.0,1.0,1.0,51.78,1261.0,2373.0,33.5,10.1,515.0,10.0,22.05,24.0,22.0,39.0,86.0,5.5,0.0,27.0,0.0,-0.009999999999999787,-0.00037,2.0,0.07407,cruise
